Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3072,107,26,824,260,830,253,198,55,1231,Rawah,C7745,0
2959,263,11,424,43,5243,193,246,192,1987,Rawah,C7745,1
2807,34,7,360,72,1724,219,225,142,2658,Rawah,C7202,1
3258,205,10,319,60,2835,215,249,169,1142,Commanche,C7756,0
3223,151,11,85,-12,2455,234,240,135,3818,Neota,C7202,0
2620,128,18,272,92,892,247,226,101,1302,Commanche,C2703,2
2971,22,9,400,90,1570,214,220,141,1350,Commanche,C7755,1
3441,197,13,607,129,4168,216,251,166,2953,Commanche,C8776,6
2502,307,19,300,59,234,164,225,199,1972,Cache,C4703,2
2917,45,3,0,0,4788,220,233,150,2305,Rawah,C7101,1
3019,38,15,646,124,1177,218,205,118,1883,Commanche,C7756,0
2382,46,15,234,65,335,223,206,112,579,Cache,C2705,2
3243,27,7,351,64,4319,218,225,144,2866,Rawah,C7201,0
3093,63,3,150,1,4079,222,233,146,1302,Rawah,C7201,0
3248,73,5,150,6,6229,226,230,139,400,Rawah,C7201,0
3034,168,15,408,35,5289,230,245,142,3159,Rawah,C7746,1
3257,277,4,725,126,1812,209,240,169,2338,Commanche,C7755,0
3446,357,10,300,-6,1734,205,222,155,3589,Neota,C8703,0
2904,226,26,120,27,3057,176,253,204,1172,Commanche,C4758,1
3215,121,24,350,110,1253,252,212,72,2338,Rawah,C7745,0
2535,221,33,335,109,2108,161,249,205,201,Commanche,C2705,2
2893,34,12,234,41,3306,218,213,129,2697,Rawah,C7745,1
2994,47,9,108,14,4266,223,221,132,902,Rawah,C7745,0
3170,47,15,30,15,1680,224,206,112,1657,Commanche,C7755,0
3078,241,32,600,141,3849,142,246,227,1158,Commanche,C7757,1
2975,222,20,268,59,5301,190,254,195,1584,Rawah,C7745,1
2880,270,2,319,50,2306,213,240,165,2326,Rawah,C7745,1
3089,256,6,518,18,2605,206,244,176,1099,Commanche,C7756,0
3166,233,5,541,58,5724,212,244,170,1230,Rawah,C7745,1
3031,64,17,108,7,3539,233,202,95,2737,Rawah,C7746,0
3175,156,8,60,1,2114,229,241,145,1744,Commanche,C7202,0
2907,112,15,127,34,1590,244,224,105,2114,Commanche,C7755,1
3277,323,7,0,0,5646,201,233,171,793,Rawah,C8771,0
2921,246,19,1019,255,2467,177,251,208,1492,Commanche,C4758,1
2928,296,7,60,14,1852,200,238,178,1237,Commanche,C7757,1
2676,27,15,67,12,1392,212,206,126,612,Rawah,C7745,4
2827,69,8,60,3,807,229,224,128,2445,Commanche,C6102,1
3050,12,10,600,16,6386,210,219,146,3492,Rawah,C7745,1
3064,193,12,470,50,5689,219,249,163,1642,Rawah,C7745,1
2618,246,18,30,1,1296,179,251,207,1518,Commanche,C2704,1
3282,152,17,674,125,1026,239,238,122,1326,Commanche,C8776,1
2872,70,11,162,19,2888,232,218,117,2684,Rawah,C4744,1
2592,158,5,216,-4,210,226,241,149,6120,Rawah,C7745,1
3219,39,16,201,64,648,219,203,115,1642,Rawah,C7201,0
3537,68,8,268,44,1500,229,223,127,1084,Neota,C8776,6
3091,77,6,228,32,1820,228,228,134,2997,Commanche,C7757,0
2772,185,3,454,13,1718,220,241,157,859,Rawah,C4744,1
3270,290,11,660,56,684,189,239,190,2707,Commanche,C7202,1
2703,173,13,240,42,2110,228,246,148,1584,Rawah,C4744,1
2960,324,15,240,11,1695,181,223,181,95,Commanche,C7202,1
3301,72,14,459,10,1657,235,213,106,3140,Neota,C7756,1
3004,38,19,295,-19,3606,216,194,106,5758,Rawah,C7745,0
2482,183,23,242,-67,1277,219,248,149,1332,Commanche,C2705,2
3315,127,12,446,70,1380,240,232,120,2300,Commanche,C7756,0
3175,94,4,360,1,4965,225,234,144,2201,Rawah,C7101,0
3049,6,9,30,3,2125,210,223,151,1441,Rawah,C7202,0
2705,319,25,270,94,1930,147,208,197,2457,Commanche,C4703,5
2971,342,11,564,242,3338,197,223,165,1358,Rawah,C4744,1
2369,144,14,127,20,1320,239,237,124,573,Cache,C2717,2
3196,53,14,120,-2,2131,227,208,111,859,Rawah,C7201,0
3254,349,5,190,8,4375,211,232,159,646,Rawah,C8771,0
3452,17,8,313,0,1664,214,223,146,3616,Neota,C8703,0
3050,11,13,485,13,3684,206,213,143,2706,Rawah,C7745,1
2287,338,27,108,53,319,152,191,172,1040,Cache,C4703,2
3167,180,3,300,30,2082,221,241,156,769,Commanche,C7202,0
3439,331,18,1050,300,4272,176,215,178,2646,Commanche,C8776,6
2800,318,17,192,50,2313,174,223,188,759,Commanche,C7700,1
2998,216,13,379,89,5305,206,252,180,1319,Rawah,C7746,1
3174,286,23,470,33,134,149,232,219,2322,Commanche,C7757,1
3009,181,9,664,99,1758,223,246,156,2180,Commanche,C7756,1
3425,207,4,1142,219,1423,217,244,163,1732,Commanche,C8771,0
2705,314,14,240,72,1173,182,228,186,2006,Rawah,C7745,1
2813,118,14,134,42,541,243,227,110,1110,Rawah,C7746,1
3014,53,12,390,37,4914,227,215,120,3684,Rawah,C7745,1
2593,27,3,0,0,360,218,232,151,1240,Rawah,C7102,1
3177,210,14,390,69,2190,209,252,176,832,Rawah,C7201,0
3186,20,5,0,0,3770,217,229,150,1571,Rawah,C7202,0
3065,12,13,404,81,2341,207,214,143,2349,Commanche,C7700,0
2496,23,12,153,27,90,212,214,136,470,Cache,C2717,1
3217,22,3,234,18,5895,218,233,153,666,Rawah,C7202,0
3212,53,5,30,0,2869,223,229,142,658,Rawah,C7202,0
3160,27,8,234,21,2270,217,222,141,2484,Rawah,C7745,0
3149,312,14,242,51,5157,183,229,187,458,Rawah,C7745,1
2783,144,15,319,80,2281,240,236,121,600,Commanche,C2705,1
2914,72,10,534,166,2479,231,221,122,457,Commanche,C7755,1
3128,77,22,457,-1,1710,241,195,74,2946,Rawah,C7745,1
2798,76,7,170,34,3210,229,227,131,5101,Rawah,C7745,1
3086,57,16,95,27,3045,229,206,105,5407,Rawah,C7745,0
2866,312,21,124,24,3197,158,219,199,2414,Rawah,C7745,1
2745,18,2,360,80,1768,217,234,154,1825,Rawah,C4744,1
2107,268,35,162,84,417,111,228,243,564,Cache,C4703,2
2118,185,6,0,0,1208,221,244,158,1209,Cache,C6102,3
2991,289,31,342,165,1325,120,219,231,1140,Commanche,C7757,0
3175,73,5,395,58,730,226,230,139,2040,Commanche,C7201,0
2707,325,44,240,109,2191,77,151,190,2183,Commanche,C7700,1
3045,322,16,446,-75,1959,179,223,183,2287,Commanche,C7756,1
3180,163,24,120,-16,2377,234,238,120,3287,Rawah,C7745,0
2235,19,34,300,74,755,175,149,92,365,Cache,C4703,2
3231,296,6,319,53,983,203,238,175,569,Neota,C7756,0
2821,158,24,361,120,1779,238,235,113,2165,Commanche,C4703,1
3242,205,15,242,44,3638,210,253,174,2871,Rawah,C7201,0
2910,112,23,834,115,2922,252,210,74,1634,Commanche,C4703,1
3123,141,13,1198,212,3120,239,236,125,1490,Commanche,C7757,1
2865,221,5,190,13,3203,214,245,168,3010,Rawah,C4744,1
2857,65,32,134,75,2147,231,160,38,1894,Commanche,C4758,1
3035,43,22,234,33,5070,219,187,94,2614,Rawah,C7745,0
2690,97,13,120,29,2080,241,220,106,1664,Rawah,C7746,1
3230,50,27,624,23,895,220,172,70,1974,Rawah,C8772,6
3320,217,18,295,28,3194,199,254,186,1020,Commanche,C7756,1
3057,193,17,42,3,5952,216,251,164,2388,Rawah,C7745,0
3028,201,3,108,6,3319,218,242,161,175,Rawah,C7745,1
2867,133,9,212,18,3097,235,236,132,2893,Rawah,C4744,1
2823,161,18,216,95,3448,235,241,130,1590,Rawah,C4744,1
3223,55,11,228,68,655,227,216,121,1672,Rawah,C7201,0
3513,359,11,541,66,1351,204,220,154,1869,Neota,C8776,6
3209,26,9,30,-5,2403,216,220,140,2868,Rawah,C7201,0
2674,327,13,234,47,1463,189,225,176,1425,Rawah,C7745,1
2864,96,27,182,59,2684,251,189,48,1140,Commanche,C4703,1
2954,61,9,0,0,4662,227,222,128,2337,Rawah,C7202,4
3226,222,7,488,64,2139,212,247,172,1873,Commanche,C7755,0
3224,41,5,0,0,5787,221,228,143,1040,Rawah,C7201,0
2871,6,13,255,44,2471,204,215,147,2632,Rawah,C4744,1
2900,144,15,134,37,5130,240,236,120,4286,Rawah,C7745,1
3078,44,14,30,2,2685,222,209,118,3089,Commanche,C7755,1
2975,359,13,127,24,4678,200,216,153,1110,Rawah,C7745,1
2703,90,14,376,24,1276,241,217,103,2906,Rawah,C4744,1
2984,242,25,600,335,1825,164,251,217,1690,Commanche,C7757,1
2783,53,14,402,49,95,227,209,112,771,Commanche,C4704,1
2926,101,19,360,116,365,248,212,85,767,Rawah,C7745,1
3001,37,7,335,36,5192,220,224,140,5699,Rawah,C4744,1
3150,129,16,309,58,212,245,228,107,3945,Neota,C7201,1
2770,195,21,391,-33,1341,211,252,166,874,Commanche,C4758,1
3027,61,8,175,16,3408,227,223,129,242,Rawah,C7745,1
2940,58,17,153,40,474,230,201,98,2244,Rawah,C7745,1
3168,54,16,362,73,3000,228,204,105,872,Commanche,C7700,0
3231,207,7,216,18,5988,216,246,167,1048,Rawah,C7202,0
3033,242,11,247,54,1790,198,249,189,1480,Commanche,C7202,0
2972,98,14,42,3,5085,242,219,103,624,Rawah,C7746,1
2755,29,19,134,-35,124,210,195,115,309,Rawah,C7746,0
3109,50,11,255,36,3602,225,216,124,2730,Rawah,C7700,0
3294,36,18,684,232,895,215,197,111,589,Rawah,C7201,0
3246,17,7,182,16,3698,214,225,147,1608,Rawah,C8772,0
3261,294,37,150,-16,3227,96,204,234,2114,Rawah,C8772,0
2318,292,43,162,111,255,70,191,241,1333,Cache,C4703,2
3058,86,14,30,8,1463,240,216,103,2455,Rawah,C7102,1
2360,265,19,153,54,1236,170,245,213,1443,Cache,C4703,5
2969,180,11,671,-51,1158,224,247,154,1589,Commanche,C7756,1
2331,74,24,124,61,661,240,187,65,849,Cache,C2702,5
2888,189,24,134,25,4109,213,250,157,1415,Rawah,C7746,1
2720,94,3,560,96,1248,224,234,145,741,Rawah,C4744,1
3111,255,11,124,10,5547,195,247,190,2984,Rawah,C7201,1
2733,135,7,120,-8,1230,231,237,139,768,Commanche,C4704,1
3123,323,22,457,51,994,158,211,189,1601,Commanche,C7700,0
2896,158,7,424,63,3742,228,241,147,3283,Rawah,C4744,1
2931,222,26,67,27,2407,178,253,200,1648,Commanche,C7757,1
3223,19,10,648,69,1214,213,219,142,2614,Neota,C7202,1
2609,22,4,150,47,1537,217,230,150,4745,Rawah,C6731,1
2736,299,23,67,40,3152,150,224,212,6190,Rawah,C7745,0
3293,68,23,836,197,1282,237,189,72,1828,Commanche,C8776,6
3014,56,5,240,39,4213,224,228,140,5117,Rawah,C7745,1
2611,253,36,30,20,2789,117,236,241,1090,Commanche,C2705,2
3303,101,6,60,-1,5612,230,232,135,708,Rawah,C8771,0
2454,74,27,150,72,730,240,177,50,726,Commanche,C4703,5
2860,40,8,376,68,2603,221,222,136,3312,Rawah,C4744,1
3100,327,11,182,63,930,193,228,174,1475,Commanche,C7756,1
2285,306,23,90,24,1048,152,220,206,1289,Cache,C4703,5
3116,13,9,256,43,4901,211,221,146,551,Rawah,C7746,1
2423,75,22,30,17,999,240,192,72,679,Cache,C4703,5
3165,243,22,190,17,2904,170,251,214,313,Commanche,C4758,1
2727,39,6,362,28,95,220,227,142,792,Commanche,C4704,4
2950,29,15,323,65,1693,214,207,125,1398,Commanche,C7757,1
3236,117,1,595,57,4621,220,237,153,2657,Rawah,C8771,0
3138,78,11,926,282,939,234,220,116,1572,Rawah,C7745,1
2939,86,13,201,54,3501,239,217,107,2922,Rawah,C7745,1
2636,1,18,295,83,571,192,203,146,1182,Commanche,C4703,2
3005,85,15,342,51,2190,240,214,100,677,Rawah,C7746,0
3250,89,13,342,89,2542,239,219,108,3227,Commanche,C7756,6
2143,4,25,30,10,1256,179,184,135,1392,Cache,C4703,2
2785,40,14,120,17,875,220,208,119,3055,Commanche,C7700,0
3113,148,6,270,32,1489,229,239,144,2890,Commanche,C7202,0
3087,188,12,335,49,1723,221,249,160,618,Commanche,C4758,1
3095,329,33,300,99,459,125,182,185,2089,Rawah,C7746,1
2571,340,13,180,65,1253,192,220,167,1575,Commanche,C2703,1
2857,17,12,60,13,4794,210,214,140,4547,Rawah,C7745,1
3004,197,18,967,204,2742,212,252,168,1343,Commanche,C7757,1
3281,11,14,424,108,1271,204,211,142,2430,Rawah,C7745,0
2577,76,9,300,56,180,232,223,124,780,Cache,C2717,1
2707,87,21,120,71,124,246,200,73,1809,Rawah,C7746,4
3139,266,15,765,127,6196,182,245,202,1429,Rawah,C7746,1
3245,195,30,309,111,2699,199,248,163,976,Commanche,C7757,0
3314,3,5,170,10,3046,213,230,155,2268,Rawah,C8772,6
3178,7,6,721,36,3322,213,228,153,3810,Rawah,C8772,0
3096,106,17,150,16,3532,247,216,92,351,Commanche,C7757,0
3299,41,5,295,44,5916,221,228,143,418,Rawah,C7201,0
3400,125,14,900,190,771,242,230,113,108,Neota,C8771,6
2777,55,27,240,105,268,225,172,64,1756,Rawah,C7745,4
3303,103,20,134,19,2423,249,210,80,1867,Commanche,C7756,0
3388,113,22,240,69,2310,251,212,78,924,Commanche,C8776,6
3375,1,14,0,0,1698,199,213,150,1875,Neota,C8771,6
3313,20,14,30,3,3740,209,210,135,2242,Rawah,C8708,6
3231,102,6,0,0,6078,230,233,137,404,Rawah,C7202,0
2839,98,18,212,60,636,247,211,86,1084,Rawah,C7746,1
3106,94,11,258,31,4530,238,223,115,3097,Rawah,C7745,0
2840,113,6,42,3,3818,231,234,136,6273,Rawah,C7102,1
3019,61,11,319,39,1140,229,218,121,2310,Rawah,C7745,1
3084,315,7,210,0,361,202,235,172,685,Neota,C7202,0
2847,25,25,182,42,1954,200,179,105,1423,Commanche,C7757,0
2817,130,7,365,44,2385,233,236,136,2800,Rawah,C7746,1
2991,17,34,446,16,4060,171,148,95,2298,Rawah,C7745,1
3138,35,15,646,22,2089,217,206,120,3248,Commanche,C7755,0
3120,52,8,182,37,5193,225,222,131,3075,Rawah,C7201,0
2500,31,4,300,-4,902,219,230,148,4753,Rawah,C6731,1
2118,328,16,0,0,1053,181,220,178,390,Cache,C2705,2
3293,107,19,531,187,3319,248,215,88,541,Commanche,C7700,0
3207,160,22,212,32,1783,236,238,121,1514,Neota,C7202,0
3058,268,14,201,40,1604,183,245,201,1383,Commanche,C7202,0
2999,13,13,618,78,1908,207,212,141,900,Commanche,C7755,1
3198,328,4,755,85,3333,209,234,164,3732,Rawah,C8772,0
3027,22,4,30,1,4651,217,230,150,811,Rawah,C7745,1
3057,94,9,469,72,2440,235,226,122,2160,Commanche,C7756,0
2772,38,14,192,30,3004,219,209,122,5076,Rawah,C7745,1
2557,338,31,240,114,708,138,180,172,1092,Commanche,C7757,1
3286,285,11,108,20,5838,190,240,190,633,Rawah,C8771,0
3194,245,19,242,103,3523,177,251,208,497,Commanche,C7790,1
2941,4,9,247,93,591,208,222,151,1736,Commanche,C7700,1
2918,147,13,256,61,3492,237,238,129,2761,Rawah,C7745,1
3181,11,7,551,58,1026,213,225,150,2271,Commanche,C7755,0
3184,270,2,201,22,5755,213,240,165,2140,Rawah,C7201,1
2698,36,20,30,9,1209,214,191,105,2539,Rawah,C7745,1
3163,111,12,277,74,1639,240,227,116,1550,Rawah,C7745,1
3410,331,12,631,118,2542,192,225,172,1262,Commanche,C7756,0
1901,311,9,30,2,190,195,234,179,726,Cache,C2702,5
2941,297,33,277,116,1209,110,208,228,1261,Commanche,C7757,0
2950,95,18,85,12,2375,245,211,89,1872,Commanche,C7756,1
3034,168,13,782,45,2978,230,245,143,2412,Commanche,C7702,1
2708,86,19,108,61,120,244,204,81,1899,Rawah,C7746,4
3039,41,4,190,11,1414,220,230,146,2673,Rawah,C7745,1
3165,219,12,350,38,362,206,251,180,2796,Neota,C7756,0
3070,106,23,210,-7,684,252,204,67,1790,Rawah,C7745,0
3037,160,16,457,83,2554,235,242,132,1074,Commanche,C7756,0
2846,59,11,395,60,2054,228,217,120,2833,Rawah,C7745,1
2067,103,21,0,0,853,250,208,76,182,Cache,C2702,3
3365,139,4,0,0,2821,227,238,146,684,Commanche,C8771,6
3270,330,20,481,119,2958,167,211,181,633,Commanche,C7700,0
2796,114,13,60,8,2599,242,226,111,3934,Rawah,C4744,1
3160,71,10,180,45,2550,231,221,121,1842,Rawah,C7745,0
3058,92,7,641,86,2629,232,229,129,2173,Commanche,C7756,0
3355,52,14,127,56,4128,226,209,113,3915,Rawah,C8776,6
3053,157,19,240,38,1758,237,239,124,1120,Rawah,C7745,0
3150,123,22,283,48,170,251,216,81,4348,Neota,C7201,1
3275,195,13,153,26,3310,217,250,165,1370,Commanche,C7756,0
3107,180,9,391,48,484,224,246,155,1304,Commanche,C7756,1
3043,149,15,420,68,2537,238,238,126,2804,Commanche,C7757,1
2869,61,21,255,80,3369,232,191,82,1710,Commanche,C4703,1
3249,278,8,90,12,4690,197,242,184,1024,Rawah,C7745,1
3102,328,6,30,5,324,205,233,167,2121,Neota,C7201,0
3022,133,12,300,70,914,239,234,123,1026,Commanche,C7756,0
3026,338,14,283,29,2726,190,220,169,793,Commanche,C7756,0
2872,5,20,659,142,210,190,196,139,1242,Commanche,C4703,1
3334,306,16,799,135,872,174,229,195,924,Neota,C7202,0
2929,90,11,492,-2,4696,237,223,116,3200,Rawah,C7202,0
2624,7,6,0,0,638,213,228,153,1321,Commanche,C7757,1
3039,107,9,765,-143,1419,235,230,126,1026,Rawah,C7202,1
2944,44,23,379,137,2323,219,184,89,1992,Commanche,C7757,0
3313,272,21,964,203,1350,159,241,218,2874,Commanche,C7755,0
2470,67,8,391,102,362,228,224,129,408,Cache,C2703,2
2936,148,13,85,10,2457,237,239,130,1747,Commanche,C7201,1
3042,75,12,674,41,1450,234,217,113,2539,Rawah,C7745,1
2973,210,19,371,131,1087,201,254,182,366,Commanche,C7757,1
2807,343,6,0,0,4626,207,230,162,212,Rawah,C7202,0
3025,45,17,674,130,1205,222,201,107,1911,Commanche,C7756,0
2929,309,21,721,213,391,159,222,201,1617,Commanche,C2705,1
2801,28,11,450,79,2349,216,216,135,2460,Rawah,C7745,1
2930,33,11,180,35,2084,218,216,133,2966,Commanche,C7757,1
3232,130,8,339,36,2250,234,236,133,1678,Commanche,C7755,0
2968,342,5,150,29,5865,209,232,161,4030,Rawah,C7700,1
3257,92,16,811,80,1657,243,214,95,2529,Neota,C7202,1
2996,189,6,201,29,4480,220,244,159,1926,Rawah,C7746,1
2957,17,22,618,88,2293,196,189,122,1604,Commanche,C7700,1
2207,296,33,85,49,644,110,209,229,1528,Cache,C4703,2
3260,300,9,474,78,624,194,236,182,228,Neota,C7700,0
3215,186,7,201,13,2421,222,246,158,1443,Commanche,C7202,0
3368,197,14,180,33,3061,216,251,167,1972,Commanche,C7756,0
2955,274,3,446,147,4881,211,240,167,5019,Rawah,C4744,1
2815,141,10,201,66,547,235,238,133,2714,Commanche,C4704,1
3509,297,13,360,62,1544,182,235,193,2001,Neota,C8776,6
3235,185,13,408,42,2335,222,249,157,1602,Commanche,C7755,1
2899,233,30,175,86,1342,158,250,216,277,Commanche,C4758,1
3083,31,13,339,23,3706,216,210,128,2613,Rawah,C7700,0
3211,9,16,319,68,2297,200,206,140,2665,Commanche,C7700,0
2397,142,16,192,56,646,241,235,118,1403,Cache,C2702,5
2827,95,30,42,20,1681,251,182,37,1134,Commanche,C7757,1
2791,124,18,277,118,3301,247,225,99,6000,Rawah,C4744,1
2524,251,24,242,97,1237,162,248,220,648,Cache,C4703,1
3336,181,16,655,104,4327,224,248,152,2287,Commanche,C8771,6
3077,137,19,277,95,830,246,229,104,2904,Commanche,C7757,0
3103,30,13,234,3,2839,216,211,129,3005,Commanche,C7755,1
3255,53,16,180,2,1797,227,203,105,2671,Rawah,C7201,0
2931,306,7,30,2,5669,201,236,174,1533,Rawah,C7745,1
2488,57,8,60,6,942,226,223,131,4412,Rawah,C6731,1
3157,57,8,391,23,1967,226,223,132,932,Commanche,C7755,0
3144,132,12,190,46,1719,239,234,123,3284,Commanche,C7757,0
3185,343,18,124,25,4172,181,211,166,360,Commanche,C7756,0
3172,72,5,270,67,2632,225,231,141,1771,Rawah,C7745,0
2922,62,6,218,13,4023,225,228,138,4191,Rawah,C7202,1
3442,36,21,778,8,2522,213,188,101,1934,Rawah,C8776,0
2845,52,11,30,2,1811,226,215,122,2506,Rawah,C7102,1
2976,62,12,216,-24,3907,230,215,115,1383,Rawah,C7745,1
3332,135,20,592,157,1577,247,227,99,1116,Neota,C7757,0
3397,142,11,757,242,1487,236,237,130,1189,Neota,C7755,0
2956,135,5,255,22,3632,229,238,143,2177,Rawah,C7745,1
2914,99,20,108,27,3690,248,209,81,5127,Rawah,C7746,1
3009,105,25,153,38,1831,252,200,60,3666,Rawah,C7745,0
3221,218,15,67,22,2718,202,253,184,2610,Rawah,C7745,6
3220,229,10,201,38,997,205,250,181,182,Commanche,C7756,0
2132,268,24,30,10,900,151,241,225,342,Cache,C2702,2
2690,95,11,0,0,1605,238,223,114,2346,Commanche,C6102,1
3119,302,16,134,27,1994,174,231,197,706,Commanche,C7202,0
3046,77,20,42,12,1025,240,199,81,1351,Commanche,C7700,0
3128,101,5,569,87,685,228,233,139,1777,Commanche,C7757,1
2732,79,15,541,79,638,239,211,99,2783,Rawah,C7745,1
3184,278,11,124,21,2873,189,242,192,569,Commanche,C7700,0
2841,358,12,418,92,2703,202,218,154,2804,Rawah,C4744,1
3247,70,16,295,-14,1698,235,208,100,1129,Commanche,C8772,6
3018,321,19,458,168,5811,167,218,189,4935,Rawah,C7700,1
3326,266,18,882,142,912,172,245,211,940,Neota,C7201,0
2026,247,29,67,28,242,148,247,227,430,Cache,C2706,2
2966,293,6,0,0,175,203,239,175,938,Rawah,C7201,0
2572,78,19,108,20,1518,241,202,84,592,Commanche,C4704,1
3334,91,15,30,-8,3660,242,215,99,2549,Commanche,C7202,6
3268,269,9,60,8,6133,196,244,187,297,Rawah,C8771,0
3042,328,18,618,215,638,173,215,181,1358,Rawah,C7746,1
2569,338,5,150,19,323,209,233,162,1388,Rawah,C4201,0
3326,118,12,210,34,1624,241,229,116,3262,Neota,C7201,0
3030,339,12,511,-90,1790,194,222,167,2032,Commanche,C7756,1
3268,236,14,794,192,6226,194,252,193,2051,Rawah,C7745,1
2678,14,8,150,2,1542,213,224,148,1348,Commanche,C4704,1
3211,45,1,30,0,5313,219,236,154,792,Rawah,C7201,0
3028,279,5,283,44,3078,207,240,172,547,Commanche,C7756,1
3064,358,28,589,209,598,166,178,140,1611,Rawah,C7746,1
3192,339,16,361,69,3336,184,215,169,2582,Commanche,C7755,0
3244,351,17,90,4,1980,188,209,158,1549,Commanche,C7700,0
3212,127,15,0,0,1101,244,229,110,2941,Neota,C7202,1
3295,43,11,0,0,1986,222,216,127,4744,Neota,C7202,0
2969,0,9,192,46,1033,206,222,154,2182,Rawah,C7745,0
3205,236,2,30,3,1290,216,240,162,516,Commanche,C7103,0
2699,196,14,382,11,541,216,251,166,886,Commanche,C7790,1
2890,357,5,0,0,4202,212,231,156,2734,Rawah,C7202,1
2905,0,27,150,46,150,171,179,137,1914,Rawah,C7746,0
3290,347,8,552,119,2568,204,227,161,2321,Commanche,C7700,0
2977,46,15,127,21,350,224,207,114,1489,Commanche,C7756,1
3305,295,12,644,176,3800,187,237,190,2151,Commanche,C7757,1
3227,125,13,277,36,5667,242,230,115,3078,Rawah,C7745,1
3360,347,9,696,89,1195,204,226,161,1638,Commanche,C8771,6
3263,347,13,212,58,2793,196,219,162,2529,Commanche,C7700,0
2820,358,9,95,1,2896,207,224,155,4406,Rawah,C7745,1
2879,276,16,300,-4,1396,175,242,206,1518,Commanche,C7756,1
3032,43,12,150,3,1654,222,214,125,1148,Commanche,C7755,0
3049,13,4,277,-8,2773,215,231,152,1025,Rawah,C7745,1
2656,50,12,270,31,301,225,213,120,313,Commanche,C4704,1
3372,120,4,201,27,2312,226,236,145,3511,Neota,C7756,0
3210,28,12,234,8,1425,215,213,133,566,Commanche,C7756,1
2956,103,9,42,8,5251,235,229,125,2352,Rawah,C7202,0
2773,42,6,532,73,1931,221,226,140,2143,Rawah,C4744,1
3014,171,16,42,3,3331,229,245,142,5878,Rawah,C7745,1
2974,316,27,361,142,365,140,207,202,1120,Rawah,C7746,1
3396,36,12,301,47,3156,219,212,127,1504,Commanche,C8772,6
2985,20,24,120,37,1706,195,182,114,3610,Rawah,C7745,0
2892,128,6,190,15,3745,230,236,140,3571,Rawah,C7745,1
3216,200,15,67,11,2255,214,252,169,3854,Neota,C7202,0
3004,270,1,430,60,150,215,239,161,1390,Commanche,C7756,1
2916,286,25,180,95,5155,143,230,223,4786,Rawah,C7700,0
3031,352,25,466,77,313,168,189,153,892,Commanche,C7757,0
3152,8,9,247,4,5314,210,223,150,2391,Rawah,C7202,1
2901,92,23,361,229,1248,249,197,64,850,Commanche,C7756,4
3133,34,3,0,0,2148,219,232,149,2760,Rawah,C7202,0
2857,117,10,335,63,2207,237,231,124,1666,Rawah,C4744,1
3054,241,13,297,59,3078,194,251,193,1061,Commanche,C7756,0
3352,206,18,277,46,2355,205,254,177,3545,Neota,C7756,0
2952,84,19,255,93,5443,243,203,82,819,Rawah,C7746,1
2708,30,18,182,-82,182,212,199,118,192,Rawah,C7102,0
2991,6,9,42,2,2730,209,222,151,1682,Commanche,C7102,0
3162,315,4,272,23,2922,209,236,166,3405,Rawah,C7745,1
3204,90,6,443,10,170,230,230,134,2163,Neota,C8776,0
3035,45,4,85,0,1451,221,231,146,2835,Rawah,C7202,0
2966,352,32,150,54,2605,147,167,146,1983,Commanche,C7757,0
2884,118,9,127,32,3039,237,232,126,2671,Rawah,C4744,1
2978,43,8,450,61,5281,222,223,136,2777,Rawah,C7746,1
2901,344,13,30,9,543,194,219,164,1741,Commanche,C7700,1
2513,75,3,277,-6,1052,223,234,147,4801,Rawah,C6731,1
2702,124,11,30,5,1932,238,232,124,255,Commanche,C4703,2
2614,244,25,30,12,2486,162,250,219,1988,Commanche,C4704,1
2851,110,21,124,24,1006,251,211,78,247,Rawah,C7745,4
2951,73,5,162,5,1760,226,230,139,2080,Commanche,C7756,1
2932,16,6,361,52,4428,215,227,149,5616,Rawah,C4744,0
3027,194,8,90,-4,666,219,247,162,1745,Rawah,C7745,1
2968,261,13,514,68,5616,188,247,197,4585,Rawah,C7745,1
2949,122,23,255,99,6117,252,214,77,4183,Rawah,C7746,1
3132,339,21,270,39,2977,171,205,171,3365,Rawah,C7746,0
3213,135,1,430,32,5790,221,238,153,2460,Rawah,C7201,0
3094,21,14,301,18,1473,210,210,134,2906,Commanche,C7755,0
2520,291,13,300,134,926,183,237,195,1410,Cache,C4703,1
3233,66,15,162,14,1215,233,210,105,2698,Commanche,C7756,1
3270,14,11,30,1,1237,210,217,144,3305,Neota,C7202,1
3167,118,6,510,59,5460,230,235,138,1248,Rawah,C7745,1
